Index,timestamp /s,[24Mg]+ /g,[25Mg]+ /g,[27Al]+ /g,[28Si]+ /g,[29Si]+ /g,[45Sc]+ /g,[46Ti]+ /g,[47Ti] /g,[48Ti]+ /g,[49Ti]+ /g,[51V] /g,[52Cr]+ /g,[53Cr]+ /g,[54Fe]+ /g,[55Mn]+ /g,[56Fe]+ /g,[57Fe]+ /g,[58Ni]+ /g,[59Co]+ /g,[60Ni]+ /g,[63Cu]+ /g,[64Zn]+ /g,[65Cu]+ /g,[66Zn]+ /g,[67Zn]+ /g,[68Zn]+ /g,[69Ga]+ /g,[71Ga]+ /g,[72Ge]+ /g,[75As]+ /g,[78Se]+ /g,[80Se]+ /g,[85Rb]+ /g,[88Sr]+ /g,[89Y]+ /g,[90Zr]+ /g,[93Nb]+ /g,[94Zr]+ /g,[96Mo]+ /g,[98Mo]+ /g,[102Ru]+ /g,[103Rh]+ /g,[106Pd]+ /g,[107Ag]+ /g,[108Pd]+ /g,[109Ag]+ /g,[112Cd]+ /g,[114Cd]+ /g,[118Sn]+ /g,[120Sn]+ /g,[121Sb]+ /g,[123Sb]+ /g,[128Te]+ /g,[130Te]+ /g,[133Cs]+ /g,[137Ba]+ /g,[138Ba]+ /g,[139La]+ /g,[140Ce]+ /g,[141Pr]+ /g,[142Nd]+ /g,[142Ce]+ /g,[144Nd]+ /g,[151Eu]+ /g,[152Sm]+ /g,[153Eu]+ /g,[154Sm]+ /g,[156Gd]+ /g,[158Gd]+ /g,[159Tb]+ /g,[162Dy]+ /g,[164Dy]+ /g,[165Ho]+ /g,[166Er]+ /g,[168Er]+ /g,[169Tm]+ /g,[174Yb]+ /g,[175Lu]+ /g,[180Hf]+ /g,[181Ta]+ /g,[185Re]+ /g,[190Os]+ /g,[192Os]+ /g,[193Ir]+ /g,[194Pt]+ /g,[195Pt]+ /g,[197Au]+ /g,[200Hg]+ /g,[202Hg]+ /g,[206Pb]+ /g,[208Pb]+ /g,[209Bi]+ /g,[238U]+ /g
374,0.743926930742157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.14765592370182E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,0.757821763337286,8.75415671690916E-16,,3.60837584837749E-15,9.05966922356345E-13,,,,,2.98708386502738E-16,,,,,5.86630006996598E-15,2.67084946994375E-16,1.12978378566595E-14,9.58098877144137E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,0.773863583515129,,,,,,,9.10344942441765E-16,1.23812187598136E-15,1.09068370931032E-15,,,,,6.61320844485863E-15,1.6017558214644E-16,9.91879397986409E-15,1.30991760746583E-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.79892987930569E-17,5.31057412854194E-17,,
398,0.791908604547671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.86231346950289E-17,2.19246362173566E-16,,1.06535247603941E-16,1.06745242480769E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,0.799772927903116,1.69519715409664E-15,2.21295603078404E-15,5.24818410913793E-15,8.27233804062681E-13,,,,,,,,,,5.08612154961E-15,,9.58887177523062E-15,9.7337758348513E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,0.819923549834048,,,3.01335686487668E-15,,,,8.99254741278159E-16,,4.34934311410118E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,0.844120680158157,,,4.53546419206225E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03943383779667E-16,4.23993638180149E-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,0.862034287801296,1.78744966525982E-15,2.34712668628809E-15,3.30342226442917E-15,,,,,,,,,,,,,,4.8463519955437E-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,0.871748638612752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26136325990436E-17,,,,,,,,,,,,,,,,,,,,,,,3.22642473243884E-16,1.0268259589303E-15,8.35204437475384E-17,4.95995433342608E-16,4.96910426868888E-16,2.63816761969548E-16,,,,,6.51601997369938E-17,,,,,,,,,,,,,,,,,,,,,,,,,
442,0.879836108730073,,,,2.46089209612384E-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
